# Time - Lost --- RTT ---- bitrate TCP --- threshold
54.672903 0.000000 0.000351 906304 2000000 167850
55.093808 0.000000 0.000336 918304 2000000 167850
55.516837 0.000000 0.000336 930304 2000000 167850
55.934071 0.000000 0.000305 942304 2000000 167850
56.362461 0.000000 0.000320 954304 2000000 167850
56.761995 0.000000 0.000320 966304 2000000 167850
57.079875 0.000000 0.000336 978304 2000000 167850
57.498156 0.000000 0.000320 990304 2000000 167850
57.910464 0.000000 0.000336 1002304 2000000 167850
58.269632 0.000000 0.000366 1014304 2000000 167850
58.649570 0.000000 0.000366 1026304 2000000 167850
59.041371 0.000000 0.000336 1038304 2000000 167850
59.433476 0.000000 0.000275 1050304 2000000 167850
60.165256 0.000000 0.000336 1062304 2000000 167850
60.330262 0.000000 0.000290 1074304 2000000 167850
60.639135 0.000000 0.000320 1086304 2000000 167850
61.030670 0.000000 0.000229 1098304 2000000 167850
61.458725 0.000000 0.000244 1110304 2000000 167850
61.883014 0.000000 0.000259 1122304 2000000 167850
62.313059 0.000000 0.000259 1134304 2000000 167850
62.730520 0.000000 0.000259 1146304 2000000 167850
63.145141 0.000000 0.000320 1158304 2000000 167850
63.575369 0.000000 0.000351 1170304 2000000 167850
64.010758 0.000000 0.000320 1182304 2000000 167850
64.444458 0.000000 0.000336 1194304 2000000 167850
64.873768 0.000000 0.000336 1206304 2000000 167850
65.294303 0.000000 0.000366 1218304 2000000 167850
66.149357 0.000000 0.000305 1230304 2000000 167850
66.572562 0.000000 0.000336 1242304 2000000 167850
67.403485 0.000000 0.000305 1254304 2000000 167850
67.815251 0.000000 0.000290 1266304 2000000 167850
68.238957 0.000000 0.000320 1278304 2000000 167850
68.670723 0.000000 0.000305 1290304 2000000 167850
69.097353 0.000000 0.000381 1302304 2000000 167850
69.948110 0.000000 0.000275 1314304 2000000 167850
70.372762 0.000000 0.000305 1326304 2000000 167850
70.798599 0.000000 0.000351 1338304 2000000 167850
71.195018 0.000000 0.000351 1350304 2000000 167850
71.644447 0.000000 0.000336 1362304 2000000 167850
72.112070 0.000000 0.000259 1374304 2000000 167850
72.582699 0.000000 0.000259 1386304 2000000 167850
73.027036 0.000000 0.000351 1398304 2000000 167850
73.470170 0.000000 0.000290 1410304 2000000 167850
73.895626 0.000000 0.014938 1422304 2000000 167850
74.342712 0.000000 0.014923 1434304 2000000 167850
74.785609 0.000000 0.014923 1446304 2000000 167850
75.240650 0.000000 0.014938 1458304 2000000 167850
75.686595 0.000000 0.014954 1470304 2000000 167850
76.127751 0.000000 0.014954 1482304 2000000 167850
76.574120 0.000000 0.002228 1494304 2000000 167850
77.018942 0.000000 0.002213 1506304 2000000 167850
77.459578 0.000000 0.002243 1518304 2000000 167850
77.924560 0.000000 0.002228 1530304 2000000 167850
78.389684 0.000000 0.002274 1542304 2000000 167850
78.848109 0.000000 0.002258 1554304 2000000 167850
79.295988 0.000000 0.000275 1566304 2000000 167850
79.747527 0.000000 0.000259 1578304 2000000 167850
80.196380 0.000000 0.000275 1590304 2000000 167850
80.627747 0.000000 0.000320 1602304 2000000 167850
81.062675 0.000000 0.000320 1614304 2000000 167850
81.499419 0.000000 0.000565 1626304 2000000 167850
81.943484 0.000000 0.001053 1638304 2000000 167850
82.394103 0.000000 0.001053 1650304 2000000 167850
82.836561 0.000000 0.001038 1662304 2000000 167850
83.277815 0.000000 0.001038 1674304 2000000 167850
83.712562 0.000000 0.001083 1686304 2000000 167850
84.125931 0.000000 0.000290 1698304 2000000 167850
84.557652 0.000000 0.000275 1710304 2000000 167850
84.984880 0.000000 0.000351 1722304 2000000 167850
85.414456 0.000000 0.000473 1734304 2000000 167850
85.846795 0.000000 0.000366 1746304 2000000 167850
86.273768 0.000000 0.000275 1758304 2000000 167850
86.699574 0.000000 0.000290 1770304 2000000 167850
87.132367 0.000000 0.000305 1782304 2000000 167850
87.541920 0.000000 0.000351 1794304 2000000 167850
88.380821 0.000000 0.000336 1806304 2000000 167850
88.800807 0.000000 0.000397 1818304 2000000 167850
89.203304 0.000000 0.000366 1830304 2000000 167850
89.610066 0.000000 0.000397 1842304 2000000 167850
89.911187 0.000000 0.033844 1854304 2000000 167850
90.302944 0.000000 0.033936 1866304 2000000 167850
90.718841 0.000000 0.033951 1878304 2000000 167850
91.134609 0.000000 0.001709 1890304 2000000 167850
91.556626 0.000000 0.000320 1902304 2000000 167850
91.987879 0.000000 0.000336 1914304 2000000 167850
92.414425 0.000000 0.000397 1926304 2000000 167850
92.851682 0.000000 0.000397 1938304 2000000 167850
93.240361 0.000000 0.000259 1950304 2000000 167850
93.668725 0.000000 0.000336 1962304 2000000 167850
94.532978 0.000000 0.000305 1974304 2000000 167850
94.969245 0.000000 0.000351 1986304 2000000 167850
95.396475 0.000000 0.000351 1998304 2000000 167850
95.828595 0.000000 0.000351 2000000 2000000 167850
96.254583 0.000000 0.003387 2000000 2000000 167850
96.680709 0.000000 0.000381 2000000 2000000 167850
97.112358 0.000000 0.000336 2000000 2000000 167850
97.558875 0.000000 0.000366 2000000 2000000 167850
97.983483 0.000000 0.000381 2000000 2000000 167850
